section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
geometry,geometry.window_area_west,Window Area (West),airtightness_erv,Airtightness + ERV,Window Area (West),m2,11.6683408686,324
geometry,geometry.window_area_west,Window Area (West),ph_windows,PH Windows,Window Area (West),m2,11.6683408686,324
geometry,geometry.window_area_horiz,Window Area (Horiz),code_min,Code Min,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),ph_assemblies,PH Assemblies,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),airtightness_erv,Airtightness + ERV,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),ph_windows,PH Windows,Window Area (Horiz),m2,0,325
envelope,envelope.floor_bg,BG Floor,code_min,Code Min,BG Floor,hr-ft2-F/Btu,5,328
envelope,envelope.floor_bg,BG Floor,ph_assemblies,PH Assemblies,BG Floor,hr-ft2-F/Btu,23,328
envelope,envelope.floor_bg,BG Floor,airtightness_erv,Airtightness + ERV,BG Floor,hr-ft2-F/Btu,23,328
envelope,envelope.floor_bg,BG Floor,ph_windows,PH Windows,BG Floor,hr-ft2-F/Btu,23,328
envelope,envelope.wall_bg,BG Wall,code_min,Code Min,BG Wall,hr-ft2-F/Btu,10.9,329
envelope,envelope.wall_bg,BG Wall,ph_assemblies,PH Assemblies,BG Wall,hr-ft2-F/Btu,19.9,329
envelope,envelope.wall_bg,BG Wall,airtightness_erv,Airtightness + ERV,BG Wall,hr-ft2-F/Btu,19.9,329
envelope,envelope.wall_bg,BG Wall,ph_windows,PH Windows,BG Wall,hr-ft2-F/Btu,19.9,329
envelope,envelope.party_wall,Basement Floor,code_min,Code Min,Basement Floor,hr-ft2-F/Btu,19.6,330
envelope,envelope.party_wall,Basement Floor,ph_assemblies,PH Assemblies,Basement Floor,hr-ft2-F/Btu,29.1,330
envelope,envelope.party_wall,Basement Floor,airtightness_erv,Airtightness + ERV,Basement Floor,hr-ft2-F/Btu,29.1,330
envelope,envelope.party_wall,Basement Floor,ph_windows,PH Windows,Basement Floor,hr-ft2-F/Btu,29.1,330
envelope,envelope.wall_ag,AG Wall,code_min,Code Min,AG Wall,hr-ft2-F/Btu,12.5,331
envelope,envelope.wall_ag,AG Wall,ph_assemblies,PH Assemblies,AG Wall,hr-ft2-F/Btu,19.9,331
envelope,envelope.wall_ag,AG Wall,airtightness_erv,Airtightness + ERV,AG Wall,hr-ft2-F/Btu,19.9,331
envelope,envelope.wall_ag,AG Wall,ph_windows,PH Windows,AG Wall,hr-ft2-F/Btu,19.9,331
envelope,envelope.roof,Roof,code_min,Code Min,Roof,hr-ft2-F/Btu,50,332
envelope,envelope.roof,Roof,ph_assemblies,PH Assemblies,Roof,hr-ft2-F/Btu,49,332
envelope,envelope.roof,Roof,airtightness_erv,Airtightness + ERV,Roof,hr-ft2-F/Btu,49,332
envelope,envelope.roof,Roof,ph_windows,PH Windows,Roof,hr-ft2-F/Btu,49,332
envelope,envelope.assembly_06,Party Wall,code_min,Code Min,Party Wall,hr-ft2-F/Btu,10,333
envelope,envelope.assembly_06,Party Wall,ph_assemblies,PH Assemblies,Party Wall,hr-ft2-F/Btu,9.2,333
envelope,envelope.assembly_06,Party Wall,airtightness_erv,Airtightness + ERV,Party Wall,hr-ft2-F/Btu,9.2,333
envelope,envelope.assembly_06,Party Wall,ph_windows,PH Windows,Party Wall,hr-ft2-F/Btu,9.2,333
envelope,envelope.thermal_bridge_allowance_increase,Thermal Bridge Allowance (% increase),code_min,Code Min,Thermal Bridge Allowance (% increase),% Increase,0.2,343
envelope,envelope.thermal_bridge_allowance_increase,Thermal Bridge Allowance (% increase),ph_assemblies,PH Assemblies,Thermal Bridge Allowance (% increase),% Increase,0.1,343
envelope,envelope.thermal_bridge_allowance_increase,Thermal Bridge Allowance (% increase),airtightness_erv,Airtightness + ERV,Thermal Bridge Allowance (% increase),% Increase,0.1,343
envelope,envelope.thermal_bridge_allowance_increase,Thermal Bridge Allowance (% increase),ph_windows,PH Windows,Thermal Bridge Allowance (% increase),% Increase,0.1,343
envelope,envelope.volumetric_air_leakage_rate_n50,Volumetric Air Leakage Rate (n50),code_min,Code Min,Volumetric Air Leakage Rate (n50),ACH@50,3,344
envelope,envelope.volumetric_air_leakage_rate_n50,Volumetric Air Leakage Rate (n50),ph_assemblies,PH Assemblies,Volumetric Air Leakage Rate (n50),ACH@50,3,344
envelope,envelope.volumetric_air_leakage_rate_n50,Volumetric Air Leakage Rate (n50),airtightness_erv,Airtightness + ERV,Volumetric Air Leakage Rate (n50),ACH@50,1,344
envelope,envelope.volumetric_air_leakage_rate_n50,Volumetric Air Leakage Rate (n50),ph_windows,PH Windows,Volumetric Air Leakage Rate (n50),ACH@50,1,344
envelope,envelope.envelope_air_leakage_rate_q50,Envelope Air Leakage Rate (q50),code_min,Code Min,Envelope Air Leakage Rate (q50),m3/hr-m2,6.91936913475,345
envelope,envelope.envelope_air_leakage_rate_q50,Envelope Air Leakage Rate (q50),ph_assemblies,PH Assemblies,Envelope Air Leakage Rate (q50),m3/hr-m2,6.91936913475,345
envelope,envelope.envelope_air_leakage_rate_q50,Envelope Air Leakage Rate (q50),airtightness_erv,Airtightness + ERV,Envelope Air Leakage Rate (q50),m3/hr-m2,2.30645637825,345
envelope,envelope.envelope_air_leakage_rate_q50,Envelope Air Leakage Rate (q50),ph_windows,PH Windows,Envelope Air Leakage Rate (q50),m3/hr-m2,2.30645637825,345
envelope,envelope.window_u_value,Window U-value,code_min,Code Min,Window U-value (Installed),Btu/hr-ft2-F,0.299686771963,346
envelope,envelope.window_u_value,Window U-value,ph_assemblies,PH Assemblies,Window U-value (Installed),Btu/hr-ft2-F,0.299686771963,346
envelope,envelope.window_u_value,Window U-value,airtightness_erv,Airtightness + ERV,Window U-value (Installed),Btu/hr-ft2-F,0.299686771963,346
envelope,envelope.window_u_value,Window U-value,ph_windows,PH Windows,Window U-value (Installed),Btu/hr-ft2-F,0.147785582596,346
envelope,envelope.window_shgc,Window SHGC,code_min,Code Min,Window SHGC,-,0.4,347
envelope,envelope.window_shgc,Window SHGC,ph_assemblies,PH Assemblies,Window SHGC,-,0.4,347
envelope,envelope.window_shgc,Window SHGC,airtightness_erv,Airtightness + ERV,Window SHGC,-,0.4,347
envelope,envelope.window_shgc,Window SHGC,ph_windows,PH Windows,Window SHGC,-,0.4,347
systems,systems.ventilation_system,Ventilation System,code_min,Code Min,Ventilation System,,2-Extract air unit,350
systems,systems.ventilation_system,Ventilation System,ph_assemblies,PH Assemblies,Ventilation System,,2-Extract air unit,350
systems,systems.ventilation_system,Ventilation System,airtightness_erv,Airtightness + ERV,Ventilation System,,1-Balanced PH ventilation with HR,350
systems,systems.ventilation_system,Ventilation System,ph_windows,PH Windows,Ventilation System,,1-Balanced PH ventilation with HR,350
systems,systems.ventilation_unit_hr_efficiency,Ventilation Unit HR Efficiency,code_min,Code Min,Ventilation Unit HR Efficiency,%,,351
systems,systems.ventilation_unit_hr_efficiency,Ventilation Unit HR Efficiency,ph_assemblies,PH Assemblies,Ventilation Unit HR Efficiency,%,,351
systems,systems.ventilation_unit_hr_efficiency,Ventilation Unit HR Efficiency,airtightness_erv,Airtightness + ERV,Ventilation Unit HR Efficiency,%,0.770010434061,351
systems,systems.ventilation_unit_hr_efficiency,Ventilation Unit HR Efficiency,ph_windows,PH Windows,Ventilation Unit HR Efficiency,%,0.770010434061,351
systems,systems.ventilation_unit_er_efficiency,Ventilation Unit ER Efficiency,code_min,Code Min,Ventilation Unit ER Efficiency,%,,352
systems,systems.ventilation_unit_er_efficiency,Ventilation Unit ER Efficiency,ph_assemblies,PH Assemblies,Ventilation Unit ER Efficiency,%,,352
systems,systems.ventilation_unit_er_efficiency,Ventilation Unit ER Efficiency,airtightness_erv,Airtightness + ERV,Ventilation Unit ER Efficiency,%,0.68,352
systems,systems.ventilation_unit_er_efficiency,Ventilation Unit ER Efficiency,ph_windows,PH Windows,Ventilation Unit ER Efficiency,%,0.68,352
systems,systems.system_hr_efficiency,System HR Efficiency,code_min,Code Min,System HR Efficiency,%,,353
systems,systems.system_hr_efficiency,System HR Efficiency,ph_assemblies,PH Assemblies,System HR Efficiency,%,,353
systems,systems.system_hr_efficiency,System HR Efficiency,airtightness_erv,Airtightness + ERV,System HR Efficiency,%,0.770010434061,353
systems,systems.system_hr_efficiency,System HR Efficiency,ph_windows,PH Windows,System HR Efficiency,%,0.770010434061,353
systems,systems.cold_air_duct_length_ea,Cold Air Duct Length (ea),code_min,Code Min,Cold Air Duct Length (ea),m,5,354
systems,systems.cold_air_duct_length_ea,Cold Air Duct Length (ea),ph_assemblies,PH Assemblies,Cold Air Duct Length (ea),m,5,354
systems,systems.cold_air_duct_length_ea,Cold Air Duct Length (ea),airtightness_erv,Airtightness + ERV,Cold Air Duct Length (ea),m,5,354
systems,systems.cold_air_duct_length_ea,Cold Air Duct Length (ea),ph_windows,PH Windows,Cold Air Duct Length (ea),m,5,354
systems,systems.cold_air_duct_insulation_thickness,Cold Air Duct Insulation Thickness,code_min,Code Min,Cold Air Duct Insulation Thickness,mm,52,355
systems,systems.cold_air_duct_insulation_thickness,Cold Air Duct Insulation Thickness,ph_assemblies,PH Assemblies,Cold Air Duct Insulation Thickness,mm,52,355
systems,systems.cold_air_duct_insulation_thickness,Cold Air Duct Insulation Thickness,airtightness_erv,Airtightness + ERV,Cold Air Duct Insulation Thickness,mm,52,355
systems,systems.cold_air_duct_insulation_thickness,Cold Air Duct Insulation Thickness,ph_windows,PH Windows,Cold Air Duct Insulation Thickness,mm,52,355
systems,systems.heating_system,Heating System,code_min,Code Min,Heating System,,Heat pump(s),356
systems,systems.heating_system,Heating System,ph_assemblies,PH Assemblies,Heating System,,Heat pump(s),356
systems,systems.heating_system,Heating System,airtightness_erv,Airtightness + ERV,Heating System,,Heat pump(s),356
systems,systems.heating_system,Heating System,ph_windows,PH Windows,Heating System,,Heat pump(s),356
systems,systems.cooling_system,Cooling System,code_min,Code Min,Cooling System,,Elec. Heat Pump,357
systems,systems.cooling_system,Cooling System,ph_assemblies,PH Assemblies,Cooling System,,Elec. Heat Pump,357
systems,systems.cooling_system,Cooling System,airtightness_erv,Airtightness + ERV,Cooling System,,Elec. Heat Pump,357
systems,systems.cooling_system,Cooling System,ph_windows,PH Windows,Cooling System,,Elec. Heat Pump,357
systems,systems.dhw_system,DHW System,code_min,Code Min,DHW System,,Heat pump(s),358
systems,systems.dhw_system,DHW System,ph_assemblies,PH Assemblies,DHW System,,Heat pump(s),358
systems,systems.dhw_system,DHW System,airtightness_erv,Airtightness + ERV,DHW System,,Heat pump(s),358
systems,systems.dhw_system,DHW System,ph_windows,PH Windows,DHW System,,Heat pump(s),358
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,code_min,Code Min,Heat Demand Limit,kWh/m2,20,363
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,ph_assemblies,PH Assemblies,Heat Demand Limit,kWh/m2,20,363
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,airtightness_erv,Airtightness + ERV,Heat Demand Limit,kWh/m2,20,363
certification_limits,certification_limits.heat_demand_limit,Heat Demand Limit,ph_windows,PH Windows,Heat Demand Limit,kWh/m2,20,363
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,code_min,Code Min,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,ph_assemblies,PH Assemblies,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,airtightness_erv,Airtightness + ERV,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.sensible_cooling_demand_limit,Sensible Cooling Demand Limit,ph_windows,PH Windows,Sensible Cooling Demand Limit,kWh/m2,15,364
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,code_min,Code Min,Latent Cooling Demand Limit,kWh/m2,1,365
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,ph_assemblies,PH Assemblies,Latent Cooling Demand Limit,kWh/m2,1,365
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,airtightness_erv,Airtightness + ERV,Latent Cooling Demand Limit,kWh/m2,1,365
certification_limits,certification_limits.latent_cooling_demand_limit,Latent Cooling Demand Limit,ph_windows,PH Windows,Latent Cooling Demand Limit,kWh/m2,1,365
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,code_min,Code Min,Total Cooling Demand Limit,kWh/m2,16,366
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,ph_assemblies,PH Assemblies,Total Cooling Demand Limit,kWh/m2,16,366
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,airtightness_erv,Airtightness + ERV,Total Cooling Demand Limit,kWh/m2,16,366
certification_limits,certification_limits.total_cooling_demand_limit,Total Cooling Demand Limit,ph_windows,PH Windows,Total Cooling Demand Limit,kWh/m2,16,366
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,code_min,Code Min,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,ph_assemblies,PH Assemblies,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,airtightness_erv,Airtightness + ERV,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_heat_load_limit,Peak Heat Load Limit,ph_windows,PH Windows,Peak Heat Load Limit,W/m2,0,367
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,code_min,Code Min,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,ph_assemblies,PH Assemblies,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,airtightness_erv,Airtightness + ERV,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.peak_cooling_load_limit,Peak Cooling Load Limit,ph_windows,PH Windows,Peak Cooling Load Limit,W/m2,8.8328553208,368
certification_limits,certification_limits.pe_limit,PE Limit,code_min,Code Min,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.pe_limit,PE Limit,ph_assemblies,PH Assemblies,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.pe_limit,PE Limit,airtightness_erv,Airtightness + ERV,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.pe_limit,PE Limit,ph_windows,PH Windows,PE Limit,kWh/m2,0,369
certification_limits,certification_limits.per_limit,PER Limit,code_min,Code Min,PER Limit,kWh/m2,116,370
certification_limits,certification_limits.per_limit,PER Limit,ph_assemblies,PH Assemblies,PER Limit,kWh/m2,95,370
certification_limits,certification_limits.per_limit,PER Limit,airtightness_erv,Airtightness + ERV,PER Limit,kWh/m2,73,370
certification_limits,certification_limits.per_limit,PER Limit,ph_windows,PH Windows,PER Limit,kWh/m2,60,370
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,code_min,Code Min,PHIUS Net Source Energy Limit,kWh/m2,30.4991171804,371
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,ph_assemblies,PH Assemblies,PHIUS Net Source Energy Limit,kWh/m2,30.4991171804,371
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,airtightness_erv,Airtightness + ERV,PHIUS Net Source Energy Limit,kWh/m2,30.4991171804,371
certification_limits,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,ph_windows,PH Windows,PHIUS Net Source Energy Limit,kWh/m2,30.4991171804,371
heating_demand,heating_demand.walls_ag,Walls (AG),code_min,Code Min,Walls (AG),kWh,5428.55204832,376
heating_demand,heating_demand.walls_ag,Walls (AG),ph_assemblies,PH Assemblies,Walls (AG),kWh,3390.1441462,376
heating_demand,heating_demand.walls_ag,Walls (AG),airtightness_erv,Airtightness + ERV,Walls (AG),kWh,3297.27611421,376
heating_demand,heating_demand.walls_ag,Walls (AG),ph_windows,PH Windows,Walls (AG),kWh,3316.65661015,376
heating_demand,heating_demand.walls_bg,Walls (BG),code_min,Code Min,Walls (BG),kWh,357.196146506,377
heating_demand,heating_demand.walls_bg,Walls (BG),ph_assemblies,PH Assemblies,Walls (BG),kWh,365.83412675,377
heating_demand,heating_demand.walls_bg,Walls (BG),airtightness_erv,Airtightness + ERV,Walls (BG),kWh,304.184182559,377
heating_demand,heating_demand.walls_bg,Walls (BG),ph_windows,PH Windows,Walls (BG),kWh,312.208126783,377
heating_demand,heating_demand.roofs,Roofs,code_min,Code Min,Roofs,kWh,884.083119843,378
heating_demand,heating_demand.roofs,Roofs,ph_assemblies,PH Assemblies,Roofs,kWh,896.900455335,378
heating_demand,heating_demand.roofs,Roofs,airtightness_erv,Airtightness + ERV,Roofs,kWh,872.33118141,378
heating_demand,heating_demand.roofs,Roofs,ph_windows,PH Windows,Roofs,kWh,877.458507826,378
heating_demand,heating_demand.floor_slabs,Floor Slabs,code_min,Code Min,Floor Slabs,kWh,2061.19670469,379
heating_demand,heating_demand.floor_slabs,Floor Slabs,ph_assemblies,PH Assemblies,Floor Slabs,kWh,840.194748325,379
heating_demand,heating_demand.floor_slabs,Floor Slabs,airtightness_erv,Airtightness + ERV,Floor Slabs,kWh,698.606100475,379
heating_demand,heating_demand.floor_slabs,Floor Slabs,ph_windows,PH Windows,Floor Slabs,kWh,717.03433148,379
heating_demand,heating_demand.windows,Windows,code_min,Code Min,Windows,kWh,8060.26115974,383
heating_demand,heating_demand.windows,Windows,ph_assemblies,PH Assemblies,Windows,kWh,8013.57554193,383
heating_demand,heating_demand.windows,Windows,airtightness_erv,Airtightness + ERV,Windows,kWh,7794.05538064,383
heating_demand,heating_demand.windows,Windows,ph_windows,PH Windows,Windows,kWh,3866.10080972,383
heating_demand,heating_demand.exterior_door,Exterior door,code_min,Code Min,Exterior door,kWh,,384
heating_demand,heating_demand.exterior_door,Exterior door,ph_assemblies,PH Assemblies,Exterior door,kWh,,384
heating_demand,heating_demand.exterior_door,Exterior door,airtightness_erv,Airtightness + ERV,Exterior door,kWh,,384
heating_demand,heating_demand.exterior_door,Exterior door,ph_windows,PH Windows,Exterior door,kWh,,384
heating_demand,heating_demand.thermal_bridges,Thermal Bridges,code_min,Code Min,Thermal Bridges,kWh,3916.07951771,385
heating_demand,heating_demand.thermal_bridges,Thermal Bridges,ph_assemblies,PH Assemblies,Thermal Bridges,kWh,1367.75731103,385
heating_demand,heating_demand.thermal_bridges,Thermal Bridges,airtightness_erv,Airtightness + ERV,Thermal Bridges,kWh,1330.2896034,385
heating_demand,heating_demand.thermal_bridges,Thermal Bridges,ph_windows,PH Windows,Thermal Bridges,kWh,940.732093637,385
heating_demand,heating_demand.tb_perimeter,TB (Perimeter),code_min,Code Min,TB (Perimeter),kWh,,386
heating_demand,heating_demand.tb_perimeter,TB (Perimeter),ph_assemblies,PH Assemblies,TB (Perimeter),kWh,,386
heating_demand,heating_demand.tb_perimeter,TB (Perimeter),airtightness_erv,Airtightness + ERV,TB (Perimeter),kWh,,386
heating_demand,heating_demand.tb_perimeter,TB (Perimeter),ph_windows,PH Windows,TB (Perimeter),kWh,,386
heating_demand,heating_demand.tb_bg,TB (BG),code_min,Code Min,TB (BG),kWh,,387
heating_demand,heating_demand.tb_bg,TB (BG),ph_assemblies,PH Assemblies,TB (BG),kWh,,387
heating_demand,heating_demand.tb_bg,TB (BG),airtightness_erv,Airtightness + ERV,TB (BG),kWh,,387
heating_demand,heating_demand.tb_bg,TB (BG),ph_windows,PH Windows,TB (BG),kWh,,387
heating_demand,heating_demand.ventilation,Ventilation,code_min,Code Min,Ventilation,kWh,10149.8233302,388
heating_demand,heating_demand.ventilation,Ventilation,ph_assemblies,PH Assemblies,Ventilation,kWh,10091.0348166,388
heating_demand,heating_demand.ventilation,Ventilation,airtightness_erv,Airtightness + ERV,Ventilation,kWh,3900.39448877,388
heating_demand,heating_demand.ventilation,Ventilation,ph_windows,PH Windows,Ventilation,kWh,3923.31995117,388
heating_demand,heating_demand.heating_demand,Heating Demand,code_min,Code Min,Heating Demand,kWh,19170.7311062,389
heating_demand,heating_demand.heating_demand,Heating Demand,ph_assemblies,PH Assemblies,Heating Demand,kWh,14057.5529905,389
heating_demand,heating_demand.heating_demand,Heating Demand,airtightness_erv,Airtightness + ERV,Heating Demand,kWh,8559.73414495,389
heating_demand,heating_demand.heating_demand,Heating Demand,ph_windows,PH Windows,Heating Demand,kWh,4807.77051048,389
heating_demand,heating_demand.north,North,code_min,Code Min,North,kWh,1357.3978936,390
heating_demand,heating_demand.north,North,ph_assemblies,PH Assemblies,North,kWh,1357.3978936,390
heating_demand,heating_demand.north,North,airtightness_erv,Airtightness + ERV,North,kWh,1050.55559779,390
heating_demand,heating_demand.north,North,ph_windows,PH Windows,North,kWh,1050.55559779,390
heating_demand,heating_demand.east,East,code_min,Code Min,East,kWh,0,391
heating_demand,heating_demand.east,East,ph_assemblies,PH Assemblies,East,kWh,0,391
heating_demand,heating_demand.east,East,airtightness_erv,Airtightness + ERV,East,kWh,0,391
heating_demand,heating_demand.east,East,ph_windows,PH Windows,East,kWh,0,391
heating_demand,heating_demand.south,South,code_min,Code Min,South,kWh,3547.82398146,392
heating_demand,heating_demand.south,South,ph_assemblies,PH Assemblies,South,kWh,3547.82398146,392
heating_demand,heating_demand.south,South,airtightness_erv,Airtightness + ERV,South,kWh,3152.31543542,392
heating_demand,heating_demand.south,South,ph_windows,PH Windows,South,kWh,3152.31543542,392
heating_demand,heating_demand.west,West,code_min,Code Min,West,kWh,1344.08788247,393
heating_demand,heating_demand.west,West,ph_assemblies,PH Assemblies,West,kWh,1344.08788247,393
heating_demand,heating_demand.west,West,airtightness_erv,Airtightness + ERV,West,kWh,1136.16814766,393
heating_demand,heating_demand.west,West,ph_windows,PH Windows,West,kWh,1136.16814766,393
heating_demand,heating_demand.horizontal,Horizontal,code_min,Code Min,Horizontal,kWh,0,394
heating_demand,heating_demand.horizontal,Horizontal,ph_assemblies,PH Assemblies,Horizontal,kWh,0,394
heating_demand,heating_demand.horizontal,Horizontal,airtightness_erv,Airtightness + ERV,Horizontal,kWh,0,394
heating_demand,heating_demand.horizontal,Horizontal,ph_windows,PH Windows,Horizontal,kWh,0,394
heating_demand,heating_demand.sum_opaque_areas,Sum opaque areas,code_min,Code Min,Sum opaque areas,kWh,1501.91066861,395
heating_demand,heating_demand.sum_opaque_areas,Sum opaque areas,ph_assemblies,PH Assemblies,Sum opaque areas,kWh,954.276819447,395
heating_demand,heating_demand.sum_opaque_areas,Sum opaque areas,airtightness_erv,Airtightness + ERV,Sum opaque areas,kWh,799.384203702,395
heating_demand,heating_demand.sum_opaque_areas,Sum opaque areas,ph_windows,PH Windows,Sum opaque areas,kWh,708.191886405,395
heating_demand,heating_demand.internal_gains,Internal Gains,code_min,Code Min,Internal Gains,kWh,4784.6480761,396
heating_demand,heating_demand.internal_gains,Internal Gains,ph_assemblies,PH Assemblies,Internal Gains,kWh,4784.6480761,396
heating_demand,heating_demand.internal_gains,Internal Gains,airtightness_erv,Airtightness + ERV,Internal Gains,kWh,4174.26087298,396
heating_demand,heating_demand.internal_gains,Internal Gains,ph_windows,PH Windows,Internal Gains,kWh,4174.26087298,396
cooling_demand,cooling_demand.cooling_demand_2,Cooling Demand,code_min,Code Min,Cooling Demand,kWh,3135.7603927,399
cooling_demand,cooling_demand.cooling_demand_2,Cooling Demand,ph_assemblies,PH Assemblies,Cooling Demand,kWh,3465.91072975,399
cooling_demand,cooling_demand.cooling_demand_2,Cooling Demand,airtightness_erv,Airtightness + ERV,Cooling Demand,kWh,3396.27187088,399
cooling_demand,cooling_demand.cooling_demand_2,Cooling Demand,ph_windows,PH Windows,Cooling Demand,kWh,3615.43653032,399
cooling_demand,cooling_demand.walls_ag,Walls (AG),code_min,Code Min,Walls (AG),kWh,4471.04233489,400
cooling_demand,cooling_demand.walls_ag,Walls (AG),ph_assemblies,PH Assemblies,Walls (AG),kWh,1548.99866257,400
